,dataset,split,task_id,model,code,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
10,openai_humaneval,test,10,llama3_0_shot_finetuned_3_epoch,,failed: name 'make_palindrome' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
11,openai_humaneval,test,11,llama3_0_shot_finetuned_3_epoch,"from typing import List

def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
    return ''.join('1' if x!= y else '0' for x, y in zip(a, b))",passed,6.445119999890873e-05,True,True,9.0,4.0,3.0,0.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,94.87411876956551
12,openai_humaneval,test,12,llama3_0_shot_finetuned_3_epoch,"from typing import List, Optional

def longest(strings: List[str]) -> Optional[str]:
    """""" Out of list of strings, return the longest one. Return the first one in case of multiple
    strings of the same length. Return None in case the input list is empty.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
    if not strings:
        return None

    max_len = max(len(s) for s in strings)
    return next((s for s in strings if len(s) == max_len), None)",passed,7.00875666666434e-05,True,True,17.0,7.0,6.0,0.0,8.0,3.0,0.0,5.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,93.3454185591911
13,openai_humaneval,test,13,llama3_0_shot_finetuned_3_epoch,"def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
    while b:
        a, b = b, a % b
    return a if a else 1",passed,6.403996666601111e-05,True,True,10.0,5.0,4.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,96.21003858557296
14,openai_humaneval,test,14,llama3_0_shot_finetuned_3_epoch,"from typing import List

def all_prefixes(string: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
    return [string[:i+1] for i in range(len(string))]",passed,6.993986666685714e-05,True,True,8.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,99.65108917260686
15,openai_humaneval,test,15,llama3_0_shot_finetuned_3_epoch,"def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
    return''.join(map(str,range(n+1)))",failed: ,,False,True,8.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,72.06769654236032
16,openai_humaneval,test,16,llama3_0_shot_finetuned_3_epoch,,failed: name 'count_distinct_characters' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
17,openai_humaneval,test,17,llama3_0_shot_finetuned_3_epoch,"from typing import List

def parse_music(music_string: str) -> List[int]:
    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map.get(x,0) for x in music_string.replace('|','').split()]",failed: ,,False,True,5.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18,openai_humaneval,test,18,llama3_0_shot_finetuned_3_epoch,"def how_many_times(string: str, substring: str) -> int:
    """""" Find how many times a given substring can be found in the original string. Count overlaping cases.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
    return sum(1 for _ in (string[i:i+len(substring)]==substring for i in range(len(string) - len(substring) + 1)))",failed: ,,False,True,10.0,4.0,2.0,0.0,8.0,0.0,0.0,3.0,3.0,8.0,4.0,8.0,11.0,12.0,28.75488750216347,41.51317942364757,1.5,62.26976913547136,3.4594316186372978,0.01383772647454919,50.48776550416076
19,openai_humaneval,test,19,llama3_0_shot_finetuned_3_epoch,"from typing import List

def sort_numbers(numbers: str) -> str:
    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
       'six': 6,
       'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return''.join(sorted([value_map[i] for i in numbers.split(' ') if i in value_map], key=lambda x: x))","failed: sequence item 0: expected str instance, int found",,False,True,16.0,6.0,15.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,77.88058292795313
20,openai_humaneval,test,20,llama3_0_shot_finetuned_3_epoch,"from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    numbers.sort()
    min_diff = float('inf')
    closest_pair = ()
    for i in range(len(numbers) - 1):
        diff = numbers[i + 1] - numbers[i]
        if diff < min_diff:
            min_diff = diff
            closest_pair = (numbers[i], numbers[i + 1])
    return closest_pair",passed,0.00015193379999990005,True,True,12.0,11.0,11.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,5.0,10.0,10.0,15.0,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,5.932014455156004,0.016609640474436815,64.99380095474905
21,openai_humaneval,test,21,llama3_0_shot_finetuned_3_epoch,"from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
    min_num = min(numbers)
    max_num = max(numbers)
    return [(x - min_num) / (max_num - min_num) for x in numbers]",passed,0.00014468746666658206,True,True,11.0,6.0,5.0,0.0,5.0,1.0,0.0,2.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813,98.57814007788718
22,openai_humaneval,test,22,llama3_0_shot_finetuned_3_epoch,"from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
    return list(filter(lambda x: isinstance(x, int), values))",passed,0.0001206809000000438,True,True,10.0,5.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23,openai_humaneval,test,23,llama3_0_shot_finetuned_3_epoch,"python
def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)",failed: name 'python' is not defined,,False,False,,,,,,,,,,,,,,,,,,,,,
24,openai_humaneval,test,24,llama3_0_shot_finetuned_3_epoch,"def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
    for i in range(n//2,0,-1):
        if n % i == 0:
            return i",passed,6.966880000049968e-05,True,True,8.0,5.0,4.0,0.0,4.0,0.0,0.0,3.0,4.0,6.0,4.0,7.0,10.0,11.0,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996,99.04886984594366
25,openai_humaneval,test,25,llama3_0_shot_finetuned_3_epoch,"from typing import List
import math

def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
    factors = []
    i = 2
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            while n % i == 0:
                n //= i
                factors.append(i)
    if n > 1:
        factors.append(n)
    return factors",failed: ,,False,True,27.0,17.0,16.0,0.0,10.0,1.0,0.0,5.0,7.0,6.0,9.0,18.0,13.0,27.0,35.161259458730164,99.91187238980949,10.5,1049.0746600929997,58.28192556072221,0.03330395746326983,87.65869451270474
26,openai_humaneval,test,26,llama3_0_shot_finetuned_3_epoch,"from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
    seen = set()
    return [x for x in numbers if not (x in seen or seen.add(x))]",failed: ,,False,True,10.0,5.0,4.0,0.0,5.0,1.0,0.0,4.0,3.0,5.0,3.0,5.0,8.0,8.0,16.36452797660028,24.0,1.5,36.0,2.0,0.008,96.02720537178722
27,openai_humaneval,test,27,llama3_0_shot_finetuned_3_epoch,"python
def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
    return string.swapcase()",failed: name 'python' is not defined,,False,False,,,,,,,,,,,,,,,,,,,,,
28,openai_humaneval,test,28,llama3_0_shot_finetuned_3_epoch,"from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    result = ''
    for string in strings:
        result += string
    return result",passed,0.00011081589999927625,True,True,13.0,7.0,6.0,0.0,6.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
29,openai_humaneval,test,29,llama3_0_shot_finetuned_3_epoch,"from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
    return list(filter(lambda x: x.startswith(prefix), strings))",passed,6.580560000012762e-05,True,True,10.0,5.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
30,openai_humaneval,test,30,llama3_0_shot_finetuned_3_epoch,"def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
    return list(filter(lambda x: x > 0, l))",passed,0.00010010786666612149,True,True,8.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,69.34228743492241
31,openai_humaneval,test,31,llama3_0_shot_finetuned_3_epoch,"def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
    if n < 2:
        return False
    for k in range(2, int(n**0.5) + 1):
        if n % k == 0:
            return False
    return True",passed,0.0001290527666659121,True,True,23.0,8.0,7.0,0.0,16.0,0.0,0.0,4.0,5.0,8.0,5.0,10.0,13.0,15.0,35.60964047443681,55.506595772116384,3.125,173.4581117878637,9.636561765992427,0.01850219859070546,67.80844482965082
32,openai_humaneval,test,32,llama3_0_shot_finetuned_3_epoch,,failed: name 'find_zero' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
33,openai_humaneval,test,33,llama3_0_shot_finetuned_3_epoch,"def sort_third(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the indicies that are not divisible by three, while its values at the indicies that are divisible by three are equal
    to the values of the corresponding indicies of l, but sorted.
    >>> sort_third([1, 2, 3])
    [1, 2, 3]
    >>> sort_third([5, 6, 3, 4, 8, 9, 2])
    [2, 6, 3, 4, 8, 9, 5]
    """"""
    l[:] = [x if i % 3 else sorted([x for x in l if i % 3])[i//3] for i, x in enumerate(l)]
    return l",failed: list index out of range,,False,True,11.0,5.0,3.0,0.0,8.0,0.0,0.0,5.0,2.0,2.0,3.0,6.0,4.0,9.0,4.0,18.0,3.0,54.0,3.0,0.006,68.28081432583059
34,openai_humaneval,test,34,llama3_0_shot_finetuned_3_epoch,"def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
    return sorted(set(l))",passed,5.250319999987596e-05,True,True,6.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
35,openai_humaneval,test,35,llama3_0_shot_finetuned_3_epoch,"def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
    return max(l)",passed,6.0711199997361596e-05,True,True,8.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36,openai_humaneval,test,36,llama3_0_shot_finetuned_3_epoch,,failed: name 'fizz_buzz' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
37,openai_humaneval,test,37,llama3_0_shot_finetuned_3_epoch,"def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""
    evens = sorted(l[::2])
    odds = l[1::2]
    return [e if i % 2 else o for i, (e, o) in enumerate(zip(evens + odds, l))]",failed: ,,False,True,12.0,7.0,4.0,0.0,8.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,78.95543266575442
38,openai_humaneval,test,38,llama3_0_shot_finetuned_3_epoch,,failed: name 'decode_cyclic' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
39,openai_humaneval,test,39,llama3_0_shot_finetuned_3_epoch,,failed: name 'prime_fib' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
40,openai_humaneval,test,40,llama3_0_shot_finetuned_3_epoch,"python
def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    False
    >>> triples_sum_to_zero([1, 3, -2, 1])
    True
    >>> triples_sum_to_zero([1, 2, 3, 7])
    False
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    True
    >>> triples_sum_to_zero([1])
    False
    """"""
    seen = set()
    for num in l:
        diff = -num
        if diff in seen:
            return True
        seen.add(num)
    return False",failed: name 'python' is not defined,,False,False,,,,,,,,,,,,,,,,,,,,,
41,openai_humaneval,test,41,llama3_0_shot_finetuned_3_epoch,,failed: name 'car_race_collision' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
42,openai_humaneval,test,42,llama3_0_shot_finetuned_3_epoch,"def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    [2, 3, 4]
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
    """"""
    return [i+1 for i in l]",passed,7.930923333295443e-05,True,True,8.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,71.9331936183837
43,openai_humaneval,test,43,llama3_0_shot_finetuned_3_epoch,"python
def pairs_sum_to_zero(lst):
    seen = set()
    for num in lst:
        if -num in seen:
            return True
        seen.add(num)
    return False",failed: name 'python' is not defined,,False,False,,,,,,,,,,,,,,,,,,,,,
44,openai_humaneval,test,44,llama3_0_shot_finetuned_3_epoch,"def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if x == 0:
        return '0'
    convertString = ""0123456789""
    res = ''
    while x > 0:
        res = convertString[x % base] + res
        x = x // base
    return res",passed,0.0001118450999996412,True,True,19.0,10.0,9.0,0.0,10.0,0.0,0.0,3.0,5.0,5.0,5.0,10.0,10.0,15.0,23.21928094887362,49.82892142331044,5.0,249.1446071165522,13.841367062030677,0.016609640474436815,89.80653194993971
45,openai_humaneval,test,45,llama3_0_shot_finetuned_3_epoch,"def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    7.5
    """"""
    return 0.5 * a * h",passed,5.128999999991872e-05,True,True,6.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725,87.57780306496
46,openai_humaneval,test,46,llama3_0_shot_finetuned_3_epoch,,failed: name 'fib4' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
47,openai_humaneval,test,47,llama3_0_shot_finetuned_3_epoch,"python
def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
    l = sorted(l)
    n = len(l)
    if n % 2 == 1:
        return l[n//2]
    else:
        return (l[n//2 - 1] + l[n//2]) / 2.0",failed: name 'python' is not defined,,False,False,,,,,,,,,,,,,,,,,,,,,
48,openai_humaneval,test,48,llama3_0_shot_finetuned_3_epoch,"def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    True
    >>> is_palindrome('aba')
    True
    >>> is_palindrome('aaaaa')
    True
    >>> is_palindrome('zbcd')
    False
    """"""
    return text == text[::-1]",passed,7.181663333237036e-05,True,True,13.0,4.0,2.0,0.0,11.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,50.35217716849601
49,openai_humaneval,test,49,llama3_0_shot_finetuned_3_epoch,"def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    return pow(2, n, p)",passed,7.958613333348315e-05,True,True,14.0,3.0,2.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
50,openai_humaneval,test,50,llama3_0_shot_finetuned_3_epoch,,failed: name 'decode_shift' is not defined,,False,True,,,,,,,,,,,,,,,,,,,,,
51,openai_humaneval,test,51,llama3_0_shot_finetuned_3_epoch,"def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""
    return """".join([c for c in text if c.lower() not in ""aeiou""])",passed,7.612643333345658e-05,True,True,17.0,3.0,2.0,0.0,15.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,67.73115796691512
