error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
,openai_humaneval,test,16,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,17,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,18,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,19,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,20,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,21,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,22,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,23,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,24,"failed: unterminated string literal (detected at line 20) (<string>, line 20)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,25,"failed: unterminated string literal (detected at line 201) (<string>, line 201)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,26,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,27,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,28,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,29,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,30,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,31,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,32,"failed: unterminated string literal (detected at line 43) (<string>, line 43)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,33,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,34,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,35,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,36,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,37,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,38,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,39,"failed: unterminated string literal (detected at line 42) (<string>, line 42)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,40,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,41,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,42,"failed: unterminated string literal (detected at line 21) (<string>, line 21)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,43,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,44,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,45,"failed: unterminated string literal (detected at line 24) (<string>, line 24)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,46,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,47,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,48,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,49,"failed: unterminated string literal (detected at line 28) (<string>, line 28)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,50,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,51,"failed: unterminated string literal (detected at line 33) (<string>, line 33)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,52,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,53,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,54,"failed: unterminated string literal (detected at line 28) (<string>, line 28)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,55,"failed: unterminated string literal (detected at line 25) (<string>, line 25)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,56,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,57,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,58,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,59,"failed: unterminated string literal (detected at line 103) (<string>, line 103)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,60,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,61,"failed: unterminated string literal (detected at line 37) (<string>, line 37)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,62,"failed: unterminated string literal (detected at line 24) (<string>, line 24)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,63,"failed: unterminated string literal (detected at line 37) (<string>, line 37)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,64,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,65,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,66,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,67,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,68,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,69,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,70,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,71,"failed: unterminated string literal (detected at line 38) (<string>, line 38)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,72,"failed: unterminated string literal (detected at line 26) (<string>, line 26)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,73,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,74,"failed: unterminated string literal (detected at line 36) (<string>, line 36)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,75,"failed: unterminated string literal (detected at line 47) (<string>, line 47)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,76,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,77,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,78,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,79,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,80,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,81,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,82,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,83,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,84,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,85,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,86,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,87,"failed: invalid decimal literal (<string>, line 38)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,88,"failed: unterminated string literal (detected at line 31) (<string>, line 31)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,89,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,90,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,91,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,92,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,93,"failed: unterminated string literal (detected at line 29) (<string>, line 29)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,94,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,95,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,96,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,97,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,98,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,99,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,100,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,101,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,102,"failed: unterminated string literal (detected at line 21) (<string>, line 21)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,103,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,104,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,105,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,106,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,107,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,108,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,109,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,110,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,111,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,112,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,113,"failed: unterminated string literal (detected at line 30) (<string>, line 30)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,114,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,115,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,116,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,117,"failed: unterminated string literal (detected at line 35) (<string>, line 35)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,118,"failed: unterminated string literal (detected at line 25) (<string>, line 25)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,119,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,120,"failed: unterminated string literal (detected at line 43) (<string>, line 43)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,121,"failed: unterminated string literal (detected at line 18) (<string>, line 18)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,122,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,123,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,124,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,125,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,126,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,127,"failed: unterminated string literal (detected at line 27) (<string>, line 27)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,128,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,129,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,130,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,131,"failed: unterminated string literal (detected at line 35) (<string>, line 35)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,132,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,133,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,134,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,135,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,136,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,137,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,138,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,139,"failed: unterminated string literal (detected at line 33) (<string>, line 33)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,140,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,141,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,142,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,143,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,144,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,145,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,146,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,147,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,148,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,149,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,150,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,151,"failed: unterminated string literal (detected at line 23) (<string>, line 23)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,152,"failed: unterminated string literal (detected at line 19) (<string>, line 19)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,153,"failed: unterminated string literal (detected at line 37) (<string>, line 37)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,154,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,155,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,156,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,157,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,158,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,159,"failed: unterminated string literal (detected at line 47) (<string>, line 47)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,160,"failed: unterminated string literal (detected at line 39) (<string>, line 39)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,161,"failed: unterminated string literal (detected at line 29) (<string>, line 29)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,162,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,openai_humaneval,test,163,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
